746	964
709	1071
727	918
736	773
1035	1080
710	712
817	1105
831	1003
566	668
633	648
837	982
667	852
871	1108
867	1001
850	996
650	808
723	841
709	928
818	975
839	911
766	946
743	920
779	1018
743	884
752	870
806	800
735	934
813	959
747	725
820	1073
864	914
653	839
666	842
819	1188
740	941
733	804
655	770
882	986
813	1042
787	971
666	902
833	982
572	610
778	941
637	725
747	722
817	927
805	1056
743	942
810	846
