674	1346
510	1254
705	1374
814	1362
777	1259
688	1333
630	1460
527	1386
583	1370
790	1407
515	1452
439	1290
360	1437
363	1340
830	1345
468	1310
796	1439
708	1332
753	1448
710	1418
812	1377
947	1410
549	1370
751	1286
768	1370
1032	1311
607	1221
862	1394
539	1392
611	1311
830	1461
581	1377
613	1365
649	1360
690	1238
573	1363
281	1408
501	1255
617	1354
626	1303
550	1392
467	1261
328	1383
713	1271
602	1241
686	1400
652	1312
456	1348
682	1341
817	1368
